,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
878,878,878.0,878.0,878.0,878.0,878.0,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,326.2093,318.1433,311.7065,306.8257,303.4259,301.4219,300.7233,301.2467,302.9306,305.7495,309.7243,314.9291,321.4972,329.6275,339.5969,351.7798,366.684,385.0085,407.7424,436.3344,323.0,274.0,674.3195,14.092200000000048,102.7704,2.945899999999994
879,879,879.0,879.0,879.0,879.0,879.0,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,317.2128,312.6078,309.0249,306.3494,304.5034,303.4344,303.1013,303.4561,304.4242,305.8838,307.6475,309.4503,310.948,311.7341,311.3763,309.4752,305.7385,300.0572,292.5661,283.6673,198.0,473.0,688.4117,88.67819999999995,88.67819999999995,2.945899999999994
880,880,880.0,880.0,880.0,880.0,880.0,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,290.0,401.0,0.0,391.7881,1025.4495,1.1287000000000376
881,881,881.0,881.0,881.0,881.0,881.0,881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,286.5981,283.6135,281.066,278.9657,277.3084,276.0794,275.2633,274.8594,274.9,275.4702,276.7244,278.8971,282.3037,287.3274,294.3912,303.9199,316.3019,331.8699,350.9193,373.7864,314.0,473.0,391.7881,205.4082,633.6614,1.1287000000000376
882,882,882.0,882.0,882.0,882.0,882.0,882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,306.4127,299.8738,294.3703,289.8982,286.4514,284.0211,282.6024,282.2086,282.8862,284.7294,287.8915,292.5899,299.106,307.779,318.9976,333.1976,350.8743,372.6305,399.283,432.066,255.0,447.0,597.1963,90.13,428.2532,1.1287000000000376
883,883,883.0,883.0,883.0,883.0,883.0,883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,260.7623,266.0193,270.6584,274.6451,278.037,280.9802,283.69,286.4241,289.4556,293.0512,297.4573,302.8966,309.5732,317.6876,327.46,339.1629,353.1656,369.9916,390.4004,415.5098,332.0,369.0,687.3263,67.17990000000009,338.1232,1.1287000000000376
884,884,884.0,884.0,884.0,884.0,884.0,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,320.8853,311.502,303.8957,298.0931,294.0657,291.719,290.9027,291.4328,293.1157,295.7669,299.2212,303.3363,307.9938,313.1036,318.6161,324.5444,330.9934,338.1922,346.5232,356.543,315.0,473.0,754.5062,62.32299999999998,270.9432999999999,1.1287000000000376
885,885,885.0,885.0,885.0,885.0,885.0,885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,309.7618,305.4863,302.0554,299.3895,297.4439,296.2035,295.679,295.9049,296.9425,298.8867,301.8781,306.1153,311.8659,319.4713,329.3466,341.9787,357.9336,377.8925,402.7436,433.7695,321.0,473.0,816.8292,33.34879999999998,208.6203,1.1287000000000376
886,886,886.0,886.0,886.0,886.0,886.0,886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,314.6977,309.5662,305.4958,302.4107,300.2613,299.0209,298.685,299.2725,300.8279,303.4239,307.1639,312.1852,318.6642,326.8239,336.9483,349.4055,364.6852,383.4618,406.696,435.81,336.0,273.0,850.178,19.174300000000017,175.27149999999995,1.1287000000000376
887,887,887.0,887.0,887.0,887.0,887.0,887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,326.9415,319.5303,313.6023,309.0347,305.7254,303.5787,302.4943,302.3581,303.0307,304.3334,306.0342,307.8349,309.3695,310.2168,309.9349,308.1176,304.4669,298.8688,291.4537,282.6193,321.0,473.0,869.3523,78.96140000000003,156.09719999999993,1.1287000000000376
888,888,888.0,888.0,888.0,888.0,888.0,888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,315.6986,311.4716,308.1185,305.4841,303.4549,301.9558,300.9482,300.4324,300.4559,301.1281,302.6393,305.2792,309.4476,315.65,324.4771,336.5714,352.5985,373.2541,399.3431,431.9828,260.0,427.0,948.3137,33.602499999999964,77.1357999999999,1.1287000000000376
889,889,889.0,889.0,889.0,889.0,889.0,889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,266.813,273.1256,278.7493,283.5849,287.638,291.0155,293.9056,296.5504,299.2171,302.1732,305.6704,309.9365,315.1768,321.5848,329.3627,338.7507,350.0673,363.7589,380.4638,401.0999,381.0,473.0,981.9162,43.53329999999994,43.53329999999994,1.1287000000000376
890,890,890.0,890.0,890.0,890.0,890.0,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,302.0,373.0,0.0,395.7275,1337.9815,-20.0
891,891,891.0,891.0,891.0,891.0,891.0,891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,296.1602,291.0561,286.7058,283.113,280.2571,278.0929,276.562,275.6098,275.2066,275.3684,276.1736,277.7731,280.391,284.3128,289.8615,297.3642,307.117,319.362,334.2896,352.0814,296.0,433.0,395.7275,229.6465,942.254,-15.957100000000024
892,892,892.0,892.0,892.0,892.0,892.0,892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,292.496,289.4871,286.9326,284.8135,283.1327,281.9167,281.2162,281.1081,281.6986,283.1273,285.5713,289.248,294.4151,301.367,310.4275,321.9446,336.2937,353.9011,375.3048,401.2713,302.0,394.0,625.374,116.87869999999998,712.6075000000001,-13.283299999999995
893,893,893.0,893.0,893.0,893.0,893.0,893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,297.7301,294.1454,291.2273,288.9712,287.3833,286.4786,286.2808,286.8214,288.1394,290.2791,293.2877,297.2137,302.1081,308.0298,315.0585,323.3144,332.9855,344.3603,357.8675,374.1237,258.0,404.0,742.2527,96.1757,595.7288000000001,-9.971400000000015
894,894,894.0,894.0,894.0,894.0,894.0,894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,263.2525,268.0851,272.4055,276.179,279.4384,282.2809,284.854,287.3364,289.9193,292.7931,296.1401,300.1354,304.9522,310.7718,317.7955,326.2597,336.4537,348.7451,363.6169,381.7264,291.0,416.0,838.4284,95.13750000000005,499.5531000000001,-15.519100000000035
895,895,895.0,895.0,895.0,895.0,895.0,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,288.4918,286.4945,285.0876,284.326,284.2334,284.805,286.0184,287.8484,290.283,293.3358,297.0554,301.5298,306.8897,313.309,321.0085,330.2616,341.4075,354.8759,371.2302,391.2393,274.0,389.0,933.5659,77.02279999999996,404.4156,-14.444999999999991
896,896,896.0,896.0,896.0,896.0,896.0,896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,275.7699,277.5383,279.2943,281.0474,282.8307,284.7002,286.729,289.0003,291.6007,294.6141,298.1198,302.1931,306.9101,312.3574,318.6459,325.9297,334.4291,344.4582,356.4563,371.0282,280.0,382.0,1010.5887,86.54999999999995,327.3928000000001,-16.099800000000016
897,897,897.0,897.0,897.0,897.0,897.0,897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,280.2621,280.7081,281.3671,282.2656,283.4267,284.8706,286.6171,288.6879,291.11,293.9182,297.1581,300.8889,305.1874,310.1534,315.9177,322.6523,330.5847,340.016,351.345,365.1019,247.0,447.0,1097.1387,101.8868,240.84280000000007,-17.579399999999964
898,898,898.0,898.0,898.0,898.0,898.0,898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,253.896,260.2234,265.9211,270.9744,275.4243,279.3653,282.9381,286.3176,289.7045,293.3206,297.4097,302.2425,308.1233,315.3949,324.4419,335.6944,349.6391,366.8494,388.0528,414.2604,287.0,471.0,1199.0255,91.78390000000012,138.95600000000013,-24.8347
899,899,899.0,899.0,899.0,899.0,899.0,899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,284.8488,283.1642,282.0749,281.6746,282.0148,283.1092,284.9489,287.5232,290.8402,294.9451,299.9319,305.9512,313.2135,321.9915,332.6256,345.536,361.2507,380.4587,404.1078,433.5786,314.0,357.0,1290.8094,47.1721,47.1721,-22.940800000000024
900,900,900.0,900.0,900.0,900.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,397.0,345.0,0.0,384.565,1008.8169,17.1712
901,901,901.0,901.0,901.0,901.0,901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,370.6999,348.5623,330.1035,315.0151,303.0225,293.8146,287.0307,282.2844,279.2056,277.4845,276.9034,277.3546,278.8397,281.4537,285.3575,290.7415,297.7887,306.6468,317.4173,330.1721,425.0,473.0,384.565,209.2658,624.2519,17.1712
902,902,902.0,902.0,902.0,902.0,902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,395.8971,372.0835,352.4401,336.2442,323.0054,312.3712,304.0779,297.9301,293.8004,291.6384,291.4835,293.4743,297.8489,304.9348,315.1286,328.8733,346.6496,369.0055,396.6559,430.6962,175.0,376.0,593.8308,68.5027,414.9861000000001,17.1712
903,903,903.0,903.0,903.0,903.0,903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,200.8368,224.2974,244.4872,260.9215,273.5614,282.7579,289.138,293.4704,296.5414,299.059,301.5941,304.5566,308.2006,312.6555,317.9728,324.1853,331.37,339.7084,349.5367,361.3838,376.0,411.0,662.3335,93.6504,346.4834000000001,17.1712
904,904,904.0,904.0,904.0,904.0,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,354.1704,335.848,320.9658,309.471,301.2081,295.8808,293.075,292.322,293.1724,295.2584,298.3332,302.2846,307.1296,312.997,320.1068,328.7521,339.2914,352.1558,367.8799,387.1659,359.0,402.0,755.9839,49.18170000000009,252.83300000000008,17.1712
905,905,905.0,905.0,905.0,905.0,905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,345.3327,334.0308,324.7264,317.1642,311.1674,306.6127,303.4109,301.4935,300.8048,301.2994,302.944,305.7228,309.6452,314.7555,321.1446,328.9639,338.4433,349.9154,363.8491,380.9016,270.0,419.0,805.1656,40.17840000000001,203.6513,17.1712
906,906,906.0,906.0,906.0,906.0,906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,275.8962,281.3933,286.2241,290.2348,293.4033,295.8311,297.716,299.3155,300.9108,302.7806,305.1862,308.3689,312.5567,317.9772,324.8732,333.5216,344.2551,357.4945,373.7956,393.9274,293.0,396.0,845.344,40.319099999999935,163.47289999999998,17.1712
907,907,907.0,907.0,907.0,907.0,907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,291.7348,290.9382,290.6061,290.7301,291.295,292.2821,293.6756,295.4706,297.6788,300.3321,303.4835,307.2064,311.5942,316.7635,322.8617,330.0806,338.6768,348.9988,361.5212,376.8917,372.0,409.0,885.6631,47.19320000000005,123.15380000000005,17.1712
908,908,908.0,908.0,908.0,908.0,908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,353.9131,338.8991,326.6711,317.0245,309.7648,304.6731,301.5034,299.9996,299.9218,301.0719,303.312,306.5754,310.8698,316.2767,322.9486,331.11,341.0625,353.2021,368.0514,386.3188,276.0,413.0,932.8563,35.8415,75.9606,17.1712
909,909,909.0,909.0,909.0,909.0,909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,280.7153,285.1663,289.0916,292.3409,294.8925,296.8452,298.3887,299.7668,301.2408,303.0625,305.4603,308.6376,312.7814,318.0767,324.7254,332.9671,343.1035,355.5295,370.7773,389.5838,284.0,400.0,968.6978,40.1191,40.1191,17.1712
910,910,910.0,910.0,910.0,910.0,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,399.0,346.0,0.0,384.0154,996.7358,17.37639999999999
911,911,911.0,911.0,911.0,911.0,911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,372.2443,349.743,330.9908,315.6669,303.4885,294.1382,287.2493,282.429,279.3017,277.5527,276.9609,277.4165,278.9207,281.5697,285.5263,290.9831,298.1262,307.1052,318.0242,330.958,425.0,471.0,384.0154,208.18269999999995,612.7204,17.37639999999999
912,912,912.0,912.0,912.0,912.0,912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,395.9521,372.1895,352.5893,336.4251,323.2049,312.5764,304.2777,298.1157,293.9652,291.7771,291.59,293.5395,297.8587,304.8681,314.9563,328.5578,346.1449,368.2562,395.5939,429.2315,172.0,375.0,592.1981,69.78730000000007,404.5377000000001,17.37639999999999
913,913,913.0,913.0,913.0,913.0,913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,198.4212,222.4229,243.0895,259.9233,272.8811,282.3174,288.8678,293.3119,296.447,298.9914,301.5248,304.4632,308.066,312.4658,317.7162,323.8504,330.9446,339.1776,348.8808,360.5752,393.0,412.0,661.9854,94.995,334.7504,17.37639999999999
914,914,914.0,914.0,914.0,914.0,914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,367.2795,345.8006,328.3467,314.7807,304.8899,298.3251,294.6156,293.2314,293.6621,295.4842,298.4044,302.2759,307.0925,312.9696,320.1209,328.8383,339.4818,352.4851,368.3861,387.8924,358.0,420.0,756.9804,48.80520000000001,239.7554,17.37639999999999
915,915,915.0,915.0,915.0,915.0,915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,345.0223,334.3273,325.5135,318.3027,312.5128,308.0333,304.8036,302.7949,301.9969,302.4123,304.056,306.9615,311.1892,316.8374,324.0536,333.0491,344.117,357.6601,374.2366,394.6348,259.0,430.0,805.7856,34.34799999999996,190.9502,17.37639999999999
916,916,916.0,916.0,916.0,916.0,916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,267.2453,274.8352,281.4724,286.9922,291.3824,294.7734,297.4053,299.5855,301.6473,303.9184,306.7031,310.2781,314.8992,320.8157,328.29,337.6202,349.1698,363.4069,380.9632,402.7273,284.0,401.0,840.1336,37.56269999999995,156.60220000000004,17.37639999999999
917,917,917.0,917.0,917.0,917.0,917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,284.2993,284.8745,285.749,286.9365,288.4396,290.2545,292.3785,294.8185,297.5974,300.7581,304.3635,308.4954,313.2548,318.765,325.1811,332.7059,341.6132,352.2783,365.2163,381.1329,395.0,413.0,877.6963,46.926700000000096,119.03950000000007,17.37639999999999
918,918,918.0,918.0,918.0,918.0,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,371.4121,351.9265,336.0819,323.5739,314.1324,307.4613,303.2264,301.0744,300.6676,301.7174,304.0099,307.4194,311.9126,317.5451,324.4579,332.8749,343.1077,355.5719,370.8212,389.6097,260.0,426.0,924.623,34.27609999999993,72.1128,17.37639999999999
919,919,919.0,919.0,919.0,919.0,919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,268.5871,276.4652,283.2822,288.8452,293.1434,296.3317,298.689,300.5635,302.3222,304.3134,306.8476,310.1955,314.5988,320.289,327.5103,336.5438,347.7366,361.5376,378.5523,399.6285,277.0,410.0,958.8991,37.836700000000064,37.836700000000064,17.37639999999999
920,920,920.0,920.0,920.0,920.0,920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,400.0,346.0,0.0,383.9279,1001.3357,17.475400000000036
921,921,921.0,921.0,921.0,921.0,921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,373.016,350.3328,331.434,315.9923,303.7209,294.2993,287.3572,282.4989,279.3454,277.579,276.9762,277.4251,278.9254,281.5721,285.5275,290.9837,298.1264,307.1053,318.0243,330.958,425.0,473.0,383.9279,207.9873,617.4078,17.475400000000036
922,922,922.0,922.0,922.0,922.0,922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,395.9791,372.2416,352.6622,336.5131,323.3015,312.6754,304.3743,298.2076,294.053,291.8649,291.6862,293.657,298.0155,305.0879,315.2687,328.9987,346.7569,369.0904,396.7145,430.7259,173.0,377.0,591.9152,68.40459999999996,409.4205,17.475400000000036
923,923,923.0,923.0,923.0,923.0,923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,199.2452,223.0844,243.6085,260.3239,273.1889,282.5574,289.063,293.4829,296.612,299.1674,301.7278,304.71,308.3748,312.8571,318.2139,324.483,331.746,340.1887,350.1519,362.1696,375.0,409.0,660.3198,93.9225,341.0159,17.475400000000036
924,924,924.0,924.0,924.0,924.0,924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,353.3401,335.1523,320.3833,308.9885,300.8174,295.575,292.847,292.1631,293.0719,295.2026,298.3051,302.2632,307.0886,312.9042,319.9229,328.4306,338.7785,351.3903,366.7921,385.6739,367.0,407.0,754.2423,50.78089999999997,247.0934,17.475400000000036
925,925,925.0,925.0,925.0,925.0,925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,351.5115,338.7083,328.1758,319.6277,312.8612,307.7262,304.1049,301.8997,301.0279,301.4218,303.0331,305.8387,309.8495,315.1185,321.7506,329.9151,339.8614,351.9426,366.6514,384.6772,264.0,429.0,805.0232,39.35140000000001,196.3125,17.475400000000036
926,926,926.0,926.0,926.0,926.0,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,271.3418,278.1194,284.0314,288.9084,292.7322,295.6267,297.8247,299.6258,301.3553,303.3342,305.8618,309.2136,313.6486,319.4232,326.8085,336.1108,347.6961,362.0261,379.7144,401.6191,286.0,398.0,844.3746,38.04880000000003,156.9611,17.475400000000036
927,927,927.0,927.0,927.0,927.0,927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,286.0503,286.4056,287.0733,288.0557,289.3493,290.9491,292.855,295.0787,297.6483,300.611,304.0319,307.9927,312.5907,317.9429,324.1949,331.5373,340.2293,350.6287,363.2293,378.709,377.0,413.0,882.4234,46.5711,118.91229999999996,17.475400000000036
928,928,928.0,928.0,928.0,928.0,928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,357.5756,341.4542,328.3317,317.9959,310.2423,304.8345,301.501,299.955,299.9254,301.1856,303.5755,307.0136,311.5008,317.1182,324.0247,332.4556,342.7285,355.2597,370.5995,389.4949,275.0,413.0,928.9945,33.64099999999996,72.34119999999996,17.475400000000036
929,929,929.0,929.0,929.0,929.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,280.0211,284.7428,288.8937,292.3194,295.0005,297.043,298.6474,300.069,301.5791,303.4364,305.8724,309.0893,313.269,318.5897,325.245,333.4674,343.5541,355.8996,371.04,389.7198,285.0,400.0,962.6355,38.7002,38.7002,17.475400000000036
930,930,930.0,930.0,930.0,930.0,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,399.0,345.0,0.0,384.3823,1006.0944,17.515199999999993
931,931,931.0,931.0,931.0,931.0,931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,372.2443,349.7429,330.9907,315.6666,303.4879,294.137,287.2468,282.4243,279.293,277.5371,276.934,277.3718,278.8489,281.4585,285.36,290.7427,297.7893,306.6471,317.4174,330.1721,426.0,471.0,384.3823,209.4394,621.7121,17.515199999999993
932,932,932.0,932.0,932.0,932.0,932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,396.711,372.761,353.0124,336.7301,323.4166,312.7152,304.3598,298.154,293.969,291.7529,291.5427,293.4727,297.7762,304.7743,314.8569,328.4595,346.055,368.182,395.5412,429.2044,173.0,374.0,593.8217,69.86120000000005,412.2727,17.515199999999993
933,933,933.0,933.0,933.0,933.0,933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,199.2621,223.115,243.6465,260.3616,273.2177,282.5687,289.0486,293.4347,296.5216,299.025,301.5213,304.4236,307.9876,312.3421,317.5363,323.5992,330.6025,338.7205,348.2799,359.7959,374.0,409.0,663.6829,96.08529999999996,342.41149999999993,17.515199999999993
934,934,934.0,934.0,934.0,934.0,934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,352.5572,334.5446,319.916,308.6304,300.5394,295.3501,292.6508,291.9743,292.8728,294.9799,298.0501,301.9724,306.7646,312.5556,319.5644,328.0819,338.4622,351.1293,366.6063,385.5775,375.0,408.0,759.7682,52.80680000000007,246.3262,17.515199999999993
935,935,935.0,935.0,935.0,935.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,357.6775,343.3724,331.6144,322.0815,314.5425,308.82,304.7674,302.2581,301.1815,301.4458,302.983,305.7563,309.7675,315.0649,321.7521,329.9988,340.0561,352.2795,367.1653,385.4086,259.0,431.0,812.575,39.859899999999925,193.5193999999999,17.515199999999993
936,936,936.0,936.0,936.0,936.0,936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,267.5759,275.4481,282.2813,287.8885,292.2533,295.5171,297.9418,299.8615,301.6365,303.6192,306.1349,309.4791,313.9249,319.7387,327.1991,336.6177,348.366,362.9125,380.881,403.1468,284.0,405.0,852.4349,38.41399999999999,153.65949999999998,17.515199999999993
937,937,937.0,937.0,937.0,937.0,937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,284.3618,284.9916,285.9058,287.1129,288.613,290.4028,292.4829,294.8664,297.5855,300.6942,304.2682,308.4038,313.2171,318.8468,325.4627,333.2817,342.591,353.7789,367.3764,384.1127,391.0,414.0,890.8489,45.6848,115.2455,17.515199999999993
